color,director_name,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,Brian Robbins,91,18438149,A Thousand Words ,30842,English,USA,PG-13,40000000,2012,5.9,0
Color,Marc F. Adler,94,511920,Delgo ,2458,English,USA,PG,40000000,2008,4.4,211
Color,Pierre Morel,115,10640645,The Gunman ,28429,English,USA,R,40000000,2015,5.8,0
Color,Geoffrey Sax,93,652526,Alex Rider: Operation Stormbreaker ,20201,English,Germany,PG,40000000,2006,5.1,823
Color,D.J. Caruso,105,80050171,Disturbia ,186982,English,USA,PG-13,20000000,2007,6.9,0
Color,Iain Softley,107,7564000,Hackers ,54650,English,USA,PG-13,20000000,1995,6.2,12000
Color,Richard Shepard,101,876671,The Hunting Party ,22010,English,USA,R,25000000,2007,6.9,0
 Black and White,Joel Coen,111,2869369,The Hudsucker Proxy ,65474,English,UK,PG,30000000,1994,7.3,0
Color,Peter Ho-Sun Chan,113,128978,The Warlords ,22897,Mandarin,Hong Kong,R,40000000,2007,7.1,0
Color,Sergey Bodrov,112,77231,Nomad: The Warrior ,3322,Kazakh,France,R,25000000,2005,6,265
Color,Joon-ho Bong,126,4563029,Snowpiercer ,181472,English,South Korea,R,39200000,2013,7,58000
Color,Bibo Bergeron,90,,A Monster in Paris ,15790,French,France,PG,25000000,2011,6.8,0
Color,Jeff Nathanson,93,463730,The Last Shot ,3789,English,USA,R,,2004,5.7,89
Color,Alex Proyas,98,50693162,The Crow ,136580,English,USA,R,23000000,1994,7.6,15000
Color,S.S. Rajamouli,159,6498000,Baahubali: The Beginning ,62756,Telugu,India,,18026148,2015,8.4,21000
Color,Robert Schwentke,107,63411478,The Time Traveler's Wife ,114925,English,USA,PG-13,39000000,2009,7.1,13000
Color,Michael Lehmann,102,42640890,Because I Said So ,32412,English,USA,PG-13,,2007,5.6,0
Color,Rob Cohen,106,144512310,The Fast and the Furious ,272227,English,USA,PG-13,38000000,2001,6.7,14000
 Black and White,Tim Burton,87,35287788,Frankenweenie ,73886,English,USA,PG,39000000,2012,7,25000
Color,Joss Whedon,119,25335935,Serenity ,242599,English,USA,PG-13,40000000,2005,8,14000
Color,Charles S. Dutton,110,5881504,Against the Ropes ,5917,English,USA,PG-13,39000000,2004,5.3,177
Color,Richard Lester,125,60000000,Superman III ,49934,English,UK,PG,39000000,1983,4.9,0
Color,Peter Segal,113,29802761,Grudge Match ,46480,English,USA,PG-13,40000000,2013,6.4,12000
Color,John Woo,150,626809,Red Cliff ,36894,Mandarin,China,R,553632000,2008,7.4,0
Color,Andy Tennant,108,127214072,Sweet Home Alabama ,83786,English,USA,PG-13,38000000,2002,6.1,0
Color,Robert Luketic,96,88915214,The Ugly Truth ,163665,English,USA,R,38000000,2009,6.5,9000
Color,Jonathan Lynn,93,30400000,Sgt. Bilko ,17810,English,USA,PG,39000000,1996,5.7,478
Color,Robert Rodriguez,100,85570368,Spy Kids 2: Island of Lost Dreams ,44885,English,USA,PG,38000000,2002,5.1,478
Color,David Carson,118,75668868,Star Trek: Generations ,60504,English,USA,PG,35000000,1994,6.6,0
Color,Kar-Wai Wong,122,6594136,The Grandmaster ,24557,Mandarin,Hong Kong,PG-13,38600000,2013,6.5,13000
Color,Francis Lawrence,120,58700247,Water for Elephants ,95367,English,USA,PG-13,38000000,2011,6.9,33000
Color,,60,,3rd Rock from the Sun             ,38383,English,USA,TV-PG,,,7.8,0
Color,Yuefeng Song,88,,Dragon Nest: Warriors' Dawn ,2169,English,China,,40000000,2014,6.4,0
 Black and White,Norman Jewison,146,50668906,The Hurricane ,76016,English,USA,R,38000000,1999,7.6,0
Color,Michael Apted,115,39177215,Enough ,30667,English,USA,PG-13,38000000,2002,5.6,0
Color,David Mirkin,123,40334024,Heartbreakers ,44168,English,USA,PG-13,35000000,2001,6.2,989
Color,Andy Fickman,94,71038190,Paul Blart: Mall Cop 2 ,23473,English,USA,PG,30000000,2015,4.4,8000
Color,Luis Mandoki,102,24044532,Angel Eyes ,19686,English,USA,R,38000000,2001,5.6,689
Color,John Pasquin,98,22770864,Joe Somebody ,8433,English,USA,PG,38000000,2001,5.5,168
Color,Roman Polanski,133,18653746,The Ninth Gate ,137722,English,Spain,R,38000000,1999,6.7,0
Color,Michael Apted,118,17305211,Extreme Measures ,14066,English,USA,R,38000000,1996,6.1,352
Color,Stephen Herek,105,16991902,Rock Star ,34592,English,USA,R,57000000,2001,6.2,0
Color,Lee Daniels,109,47536959,Precious ,86955,English,USA,R,10000000,2009,7.3,12000
Color,Ridley Scott,129,10300000,White Squall ,17859,English,USA,PG-13,38000000,1996,6.6,911
Color,John Carpenter,109,13782838,The Thing ,258078,English,USA,R,15000000,1982,8.2,23000
Color,David Twohy,127,41997790,Riddick ,125305,English,USA,R,38000000,2013,6.4,39000
Color,Jeb Stuart,118,6482195,Switchback ,9740,English,USA,R,37000000,1997,6.4,389
Color,Steve Miner,110,623374,Texas Rangers ,4757,English,USA,PG-13,38000000,2001,5.2,474
Color,Gil Kenan,90,7871693,City of Ember ,52908,English,USA,PG,55000000,2008,6.5,0
Color,Paul Thomas Anderson,144,16377274,The Master ,105144,English,USA,R,32000000,2012,7.1,27000
Color,David Leland,97,,Virgin Territory ,6691,English,Italy,R,38000000,2007,4.8,366
 Black and White,Gary Fleder,130,9589875,The Express ,16673,English,USA,PG,40000000,2008,7.3,0
Color,J Blakeson,112,34912982,The 5th Wave ,55617,English,USA,PG-13,38000000,2016,5.2,14000
Color,Ryan Coogler,133,109712885,Creed ,146708,English,USA,PG-13,35000000,2015,7.7,70000
Color,Ben Affleck,150,92173235,The Town ,280228,English,USA,R,37000000,2010,7.6,29000
Color,Kirk Jones,110,41102171,What to Expect When You're Expecting ,57266,English,USA,PG-13,40000000,2012,5.7,14000
Color,Ethan Coen,96,60338891,Burn After Reading ,248468,English,USA,R,37000000,2008,7,0
Color,Jennifer Flackett,96,48006503,Nim's Island ,28109,English,USA,PG,37000000,2008,6,0
Color,Ron Howard,123,26903709,Rush ,312629,English,UK,R,38000000,2013,8.1,83000
Color,Paul Thomas Anderson,188,22450975,Magnolia ,241030,English,USA,R,37000000,1999,8,13000
Color,Kevin Smith,107,44867349,Cop Out ,75347,English,USA,R,37000000,2010,5.6,0
Color,Christian Ditter,110,46813366,How to Be Single ,39440,English,USA,R,38000000,2016,6.1,15000
Color,Charles Martin Smith,113,72279690,Dolphin Tale ,17948,English,USA,PG,37000000,2011,6.9,0
Color,Catherine Hardwicke,122,191449475,Twilight ,348007,English,USA,PG-13,37000000,2008,5.2,19000
Color,Nick Cassavetes,116,71026631,John Q ,98899,English,USA,PG-13,36000000,2002,7,0
Color,Les Mayfield,93,68208190,Blue Streak ,60572,English,USA,PG-13,65000000,1999,6.3,0
Color,Rawson Marshall Thurber,118,150368971,We're the Millers ,316671,English,USA,R,37000000,2013,7,35000
Color,Fedor Bondarchuk,115,,Obitaemyy ostrov ,4387,Russian,Russia,,29500000,2009,5.3,240
Color,Jonathan Mostow,93,50129186,Breakdown ,38399,English,USA,R,36000000,1997,6.9,0
Color,Irvin Kershner,121,55500000,Never Say Never Again ,48636,English,UK,PG,36000000,1983,6.2,0
Color,Steve Pink,101,50213619,Hot Tub Time Machine ,139184,English,USA,R,36000000,2010,6.4,12000
Color,Charles Martin Smith,107,42019483,Dolphin Tale 2 ,6069,English,USA,PG,36000000,2014,6.4,0
Color,John Frankenheimer,124,23360779,Reindeer Games ,31113,English,USA,R,34000000,2000,5.7,852
Color,F. Gary Gray,109,26183197,A Man Apart ,38348,English,USA,R,36000000,2003,6.1,0
Color,Cameron Crowe,105,20991497,Aloha ,39778,English,USA,PG-13,37000000,2015,5.4,11000
Color,Rob Reiner,130,13052741,Ghosts of Mississippi ,8531,English,USA,PG-13,36000000,1996,6.7,591
Color,Scott Hicks,127,14378353,Snow Falling on Cedars ,12375,English,USA,PG-13,36000000,1999,6.8,846
Color,Mikael Håfström,114,33037754,The Rite ,75864,English,USA,PG-13,37000000,2011,6,23000
Color,Andrew Niccol,106,12339633,Gattaca ,220591,English,USA,PG-13,36000000,1997,7.8,17000
Color,Andrew Bergman,95,2954405,Isn't She Great ,1977,English,USA,R,36000000,2000,5.3,133
Color,Kirk De Micco,81,30105968,Space Chimps ,8860,English,USA,G,37000000,2008,4.5,279
Color,Chris Rock,95,37788228,Head of State ,15046,English,USA,PG-13,35200000,2003,5.4,638
Color,Todd Phillips,108,277313371,The Hangover ,583341,English,USA,R,35000000,2009,7.8,24000
Color,Wilson Yip,105,2126511,Ip Man 3 ,21912,Cantonese,Hong Kong,PG-13,36000000,2015,7.2,12000
Color,Jay Roach,95,205399422,Austin Powers: The Spy Who Shagged Me ,181225,English,USA,PG-13,33000000,1999,6.6,0
Color,Tim Burton,126,251188924,Batman ,269033,English,USA,PG-13,35000000,1989,7.6,12000
Color,Roland Joffé,102,1068392,There Be Dragons ,3865,English,Spain,PG-13,36000000,2011,5.9,2000
Color,Richard Donner,121,144731527,Lethal Weapon 3 ,128010,English,USA,R,35000000,1992,6.7,0
Color,John Lee Hancock,129,255950375,The Blind Side ,223127,English,USA,PG-13,29000000,2009,7.7,38000
Color,,43,,Rush Hour             ,2185,English,USA,TV-14,,,5.8,0
Color,Robert Rodriguez,88,112692062,Spy Kids ,84325,English,USA,PG,35000000,2001,5.4,0
Color,Seth Gordon,106,117528646,Horrible Bosses ,353442,English,USA,R,35000000,2011,6.9,31000
Color,Ethan Coen,110,171031347,True Grit ,240962,English,USA,PG-13,38000000,2010,7.7,36000
Color,David Frankel,109,124732962,The Devil Wears Prada ,286178,English,USA,PG-13,35000000,2006,6.8,0
Color,Robert Wise,143,82300000,Star Trek: The Motion Picture ,63330,English,USA,PG,35000000,1979,6.4,0
Color,Seth Gordon,120,134455175,Identity Thief ,97664,English,USA,R,35000000,2013,5.7,17000
Color,Martin Scorsese,128,79100000,Cape Fear ,127503,English,USA,R,35000000,1991,7.3,0
Color,Robert Luketic,123,81159365,21 ,191470,English,USA,PG-13,35000000,2008,6.8,0
Color,Judd Apatow,129,110008260,Trainwreck ,94241,English,Japan,R,35000000,2015,6.3,25000
Color,Kevin Rodney Sullivan,105,67962333,Guess Who ,33887,English,USA,PG-13,35000000,2005,5.9,919
Color,Anthony Minghella,162,78651430,The English Patient ,142067,English,USA,R,27000000,1996,7.4,0
Color,Curtis Hanson,138,64604977,L.A. Confidential ,414219,English,USA,R,35000000,1997,8.3,11000
Color,Mike Mitchell,100,63939454,Sky High ,61321,English,USA,PG,35000000,2005,6.2,0
Color,Frank Oz,90,63826569,In & Out ,32416,English,USA,PG-13,35000000,1997,6.3,0
Color,Roger Donaldson,108,60054449,Species ,61018,English,USA,R,35000000,1995,5.8,0
Color,Wes Craven,101,26505000,A Nightmare on Elm Street ,149285,English,USA,X,1800000,1984,7.5,10000
Color,Tarsem Singh,109,61280963,The Cell ,79877,English,USA,R,33000000,2000,6.3,0
Color,Randall Wallace,132,56876365,The Man in the Iron Mask ,125219,English,USA,PG-13,35000000,1998,6.4,0
Color,Randall Wallace,123,59699513,Secretariat ,20827,English,USA,PG,35000000,2010,7.2,0
Color,Kevin Munroe,87,54132596,TMNT ,53786,English,Hong Kong,PG,34000000,2007,6.3,0
Color,Michael Tollin,109,52277485,Radio ,32370,English,USA,PG,35000000,2003,6.9,0
Color,Will Gluck,109,55802754,Friends with Benefits ,270228,English,USA,R,35000000,2011,6.6,41000
Color,Nicholas Stoller,92,55291815,Neighbors 2: Sorority Rising ,28041,English,USA,R,35000000,2016,6,0
Color,John Lee Hancock,125,83299761,Saving Mr. Banks ,117719,English,USA,PG-13,35000000,2013,7.5,39000
Color,Spike Lee,202,48169908,Malcolm X ,63923,English,USA,PG-13,33000000,1992,7.7,0
Color,Judd Apatow,134,67523385,This Is 40 ,104005,English,USA,R,35000000,2012,6.2,18000
Color,Walt Becker,88,49474048,Old Dogs ,31191,English,USA,PG,35000000,2009,5.4,0
Color,Patrick Tatopoulos,92,45802315,Underworld: Rise of the Lycans ,119974,English,USA,R,35000000,2009,6.6,0
Color,Ken Kwapis,91,43792641,License to Wed ,32157,English,USA,PG-13,35000000,2007,5.3,913
Color,Dennis Dugan,75,57651794,The Benchwarmers ,40651,English,USA,PG-13,33000000,2006,5.6,0
Color,Gary David Goldberg,98,43894863,Must Love Dogs ,25883,English,USA,PG-13,30000000,2005,5.9,0
Color,Mike Newell,147,41954997,Donnie Brasco ,225122,English,USA,R,35000000,1997,7.8,0
Color,Paul W.S. Anderson,100,39532308,Resident Evil ,198701,English,UK,R,33000000,2002,6.7,0
Color,Tobe Hooper,120,76600000,Poltergeist ,105446,English,USA,PG,10700000,1982,7.4,11000
Color,Ethan Coen,104,39692139,The Ladykillers ,84131,English,USA,R,35000000,2004,6.2,0
Color,John Moore,103,40687294,Max Payne ,107772,English,Canada,PG-13,35000000,2008,5.4,0
Color,Andrew Niccol,109,37553932,In Time ,304318,English,USA,PG-13,40000000,2011,6.7,52000
Color,Alan Poul,104,37481242,The Back-up Plan ,40654,English,USA,PG-13,35000000,2010,5.3,0
Color,Luke Greenfield,112,39026186,Something Borrowed ,48019,English,USA,PG-13,35000000,2011,5.9,13000
Color,,60,,Hit the Floor             ,1641,English,USA,,,,7,265
Color,Gil Junger,95,33422806,Black Knight ,30771,English,USA,PG-13,50000000,2001,4.8,0
Color,Michael Ritchie,102,,The Bad News Bears ,16323,English,USA,PG,,1976,7.3,0
Color,Steven E. de Souza,102,33423521,Street Fighter ,53115,English,Japan,PG-13,35000000,1994,3.8,0
 Black and White,Roman Polanski,150,32519322,The Pianist ,497946,English,France,R,35000000,2002,8.5,21000
Color,Albert Hughes,122,31598308,From Hell ,124765,English,USA,R,35000000,2001,6.8,0
Color,Catherine Hardwicke,101,37617947,The Nativity Story ,8143,English,USA,PG,30000000,2006,6.8,0
Color,Jaume Collet-Serra,108,32048809,House of Wax ,94456,English,Australia,R,30000000,2005,5.3,0
Color,Mike Nichols,98,33987757,Closer ,168314,English,USA,R,27000000,2004,7.3,12000
Color,Clint Eastwood,137,37304950,J. Edgar ,102728,English,USA,R,35000000,2011,6.6,16000
Color,Alexandre Aja,112,30691439,Mirrors ,86205,English,USA,R,35000000,2008,6.2,5000
Color,Michael Rymer,101,30307804,Queen of the Damned ,43991,English,USA,R,35000000,2002,5.2,0
Color,Stephen Hopkins,103,30669413,Predator 2 ,105478,English,USA,R,35000000,1990,6.2,0
Color,Gregory Hoblit,101,28687835,Untraceable ,40964,English,USA,R,35000000,2008,6.2,0
Color,Hugh Wilson,112,26494611,Blast from the Past ,48621,English,USA,PG-13,35000000,1999,6.6,0
Color,Mike Hodges,111,,Flash Gordon ,38017,English,UK,PG,20000000,1980,6.4,12000
Color,Kevin Smith,102,25266129,Jersey Girl ,54346,English,USA,PG-13,35000000,2004,6.2,0
Color,Rob Cohen,101,25863915,Alex Cross ,28257,English,USA,PG-13,35000000,2012,5.1,11000
Color,Clint Eastwood,155,25078937,Midnight in the Garden of Good and Evil ,31751,English,USA,R,30000000,1997,6.6,0
Color,Scott Mann,93,,Heist ,16193,English,USA,R,19000000,2015,6.1,0
Color,Susanna White,109,28995450,Nanny McPhee Returns ,19230,English,UK,PG,35000000,2010,6.1,0
Color,Danny DeVito,140,24276500,Hoffa ,17124,English,USA,R,35000000,1992,6.6,949
Color,Chris Carter,108,20981633,The X Files: I Want to Believe ,78256,English,USA,PG-13,30000000,2008,5.9,0
Color,Tommy O'Haver,96,22913677,Ella Enchanted ,47800,English,USA,PG,35000000,2004,6.3,0
Color,Peter Landesman,123,34531832,Concussion ,44788,English,UK,PG-13,35000000,2015,7.1,23000
Color,John Singleton,106,28064226,Abduction ,65044,English,USA,PG-13,35000000,2011,5,13000
Color,Gary Chapman,76,19447478,Valiant ,15788,English,UK,G,35000000,2005,5.6,538
Color,Curtis Hanson,107,19389454,Wonder Boys ,54643,English,USA,R,55000000,2000,7.4,0
Color,Craig Mazin,82,25871834,Superhero Movie ,52052,English,USA,PG-13,35000000,2008,4.5,0
Color,Allen Hughes,109,19692608,Broken City ,63548,English,USA,R,35000000,2013,6.2,0
Color,Wes Craven,99,19294901,Cursed ,26126,English,USA,PG-13,35000000,2005,5,0
Color,David Koepp,91,20275446,Premium Rush ,95274,English,USA,PG-13,35000000,2012,6.5,20000
Color,Anne Fletcher,87,34507079,Hot Pursuit ,34948,English,USA,PG-13,35000000,2015,5.1,0
Color,Shekhar Kapur,125,18306166,The Four Feathers ,28130,English,UK,PG-13,35000000,2002,6.5,0
Color,Taylor Hackford,118,17609982,Parker ,90046,English,USA,R,35000000,2013,6.2,17000
Color,Richard Loncraine,98,16831505,Wimbledon ,51842,English,UK,PG-13,31000000,2004,6.3,0
Color,Roger Kumble,92,17596256,Furry Vengeance ,12399,English,USA,PG,35000000,2010,3.8,0
Color,Kimble Rendall,93,,Bait ,11482,English,Australia,R,30000000,2012,5.2,0
Color,Peter Yates,116,,Krull ,23351,English,UK,PG,27000000,1983,6,0
Color,Robert Redford,92,14998070,Lions for Lambs ,41170,English,USA,R,35000000,2007,6.2,0
Color,John Milius,115,14587732,Flight of the Intruder ,4795,English,USA,PG-13,35000000,1991,5.7,452
Color,Jake Kasdan,120,18317151,Walk Hard: The Dewey Cox Story ,55630,English,USA,R,35000000,2007,6.7,0
Color,Lasse Hallström,111,11405825,The Shipping News ,28542,English,USA,R,35000000,2001,6.8,0
Color,Les Mayfield,94,13264986,American Outlaws ,12077,English,USA,PG-13,35000000,2001,6,433
Color,Jean-Marc Vallée,100,10991381,The Young Victoria ,44931,English,UK,PG,35000000,2009,7.3,0
Color,Dominic Sena,101,10268846,Whiteout ,31918,English,USA,R,35000000,2009,5.5,0
Color,Terrence Malick,139,13303319,The Tree of Life ,136367,English,USA,PG-13,32000000,2011,6.7,39000
Color,Hark Tsui,91,10076136,Knock Off ,11512,English,Aruba,R,35000000,1998,4.8,471
Color,David Ayer,109,10499968,Sabotage ,47498,English,USA,R,35000000,2014,5.7,10000
Color,Brian Helgeland,102,7659747,The Order ,14962,English,USA,R,38000000,2003,5.1,704
Color,Lexi Alexander,103,7948159,Punisher: War Zone ,48999,English,USA,R,35000000,2008,6,0
Color,Peter Hewitt,83,11631245,Zoom ,15015,English,USA,PG,35000000,2006,4.2,494
Color,Robert Zemeckis,123,10137502,The Walk ,77394,English,USA,PG,35000000,2015,7.4,24000
Color,Ronny Yu,101,6448817,Warriors of Virtue ,2189,English,USA,PG,35000000,1997,4.6,0
Color,Ridley Scott,117,7458269,A Good Year ,70698,English,USA,PG-13,35000000,2006,6.9,9000
Color,,60,,Luther             ,70568,English,UK,TV-MA,,,8.6,20000
Color,Richard Donner,114,4651977,Radio Flyer ,10410,English,USA,PG-13,35000000,1992,6.9,892
Color,Taylor Hackford,330,4496583,"Blood In, Blood Out ",23181,English,USA,R,35000000,1993,8,6000
Color,Bille August,121,2221994,Smilla's Sense of Snow ,11747,English,Denmark,R,35000000,1997,6.4,561
Color,Brian De Palma,114,6592103,Femme Fatale ,28584,English,France,R,35000000,2002,6.3,675
 Black and White,Moustapha Akkad,156,,Lion of the Desert ,9852,English,Libya,PG,35000000,1980,8.4,0
Color,Jean-Paul Rappeneau,135,1877179,The Horseman on the Roof ,4885,French,France,R,,1995,7.1,262
Color,Ang Lee,148,630779,Ride with the Devil ,11101,English,USA,R,35000000,1999,6.8,633
Color,Alejandro G. Iñárritu,148,5100937,Biutiful ,68885,Spanish,Mexico,R,,2010,7.5,29000
Color,Roland Joffé,109,,The Lovers ,2138,English,Belgium,R,,2015,4.5,677
Color,Joachim Rønning,93,,Bandidas ,28848,English,France,PG-13,32000000,2006,5.7,0
Color,Tony Kaye,,,Black Water Transit ,219,English,USA,,23000000,2009,7.2,26
Color,Wes Ball,113,102413606,The Maze Runner ,310903,English,USA,PG-13,34000000,2014,6.8,38000
Color,Ken Scott,91,10214013,Unfinished Business ,23072,English,USA,R,35000000,2015,5.4,0
Color,Martin Scorsese,139,32000000,The Age of Innocence ,36267,English,USA,PG,30000000,1993,7.2,0
Color,Darren Aronofsky,96,10139254,The Fountain ,190990,English,USA,PG-13,35000000,2006,7.3,23000
Color,Hugh Johnson,102,11227940,Chill Factor ,8367,English,USA,R,34000000,1999,5.2,120
Color,Simon West,96,183125,Stolen ,36914,English,USA,R,35000000,2012,5.5,0
Color,Hayao Miyazaki,101,15081783,Ponyo ,85589,Japanese,Japan,G,34000000,2008,7.7,0
Color,George Tillman Jr.,128,37432299,The Longest Ride ,50041,English,USA,PG-13,34000000,2015,7.1,23000
Color,Rand Ravich,109,10654581,The Astronaut's Wife ,45497,English,USA,R,34000000,1999,5.3,1000
